centroid_x,centroid_y,centroid_z,dim_x,dim_y,dim_z,volume,ijk,xc,yc,zc,xinc,yinc,zinc,nx,ny,nz,xmorig,ymorig,zmorig,zone,product,cog,density,class,zona,ni_ok_fi,co_ok_fi,fe_ok_fi,mgo_ok_f,sio2_ok_,smratio,finsolprod090135_def,finsolprod090135_comb,finsolprod090135_val,basicity,econ_val_usd,sum_econ_val_usd
Variable descriptions:,,,,,,,Datamine field : ijk,Datamine field : xc,Datamine field : yc,Datamine field : zc,Datamine field : xinc,Datamine field : yinc,Datamine field : zinc,Datamine field : nx,Datamine field : ny,Datamine field : nz,Datamine field : xmorig,Datamine field : ymorig,Datamine field : zmorig,Datamine field : zone,Datamine field : product,Datamine field : cog,Datamine field : density,Datamine field : class,Datamine field : zone_int,Datamine field : ni_ok_fi,Datamine field : co_ok_fi,Datamine field : fe_ok_fi,Datamine field : mgo_ok_f,Datamine field : sio2_ok_,Datamine field : smratio,29-Oct-2025,29-Oct-2025,,,,sum_econ_val_usd
Variable types:,,,,,,,float,float,float,float,float,float,float,float,float,float,float,float,float,name,name,name,float,name,float,float,float,float,float,float,float,name,name,double,double,double,float
572896.250000,9058471.250000,124.500000,12.500000,12.500000,1.000000,156.250000,1298719.000000,572896.250000,9058471.000000,124.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,31.300000,measured,33.000000,12.172962,0.960343,405.128950,303.833607,339.906088,26.703792,ob,obws,68.000000,12.562462,-11.000000,-11.000000
572896.250000,9058483.750000,126.500000,12.500000,12.500000,1.000000,156.250000,1298956.000000,572896.250000,9058484.000000,126.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,31.730000,measured,34.000000,10.706937,0.924713,393.764862,307.431230,329.856990,24.236756,waste,obws,66.000000,13.330409,-18.000000,-18.000000
572896.250000,9058496.250000,128.500000,12.500000,12.500000,1.000000,156.250000,1299193.000000,572896.250000,9058496.000000,128.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,31.730000,measured,34.000000,10.289869,0.925125,393.044754,306.489110,319.513086,23.895292,waste,obws,63.000000,13.579907,-33.000000,-33.000000
572896.250000,9058508.750000,129.500000,12.500000,12.500000,1.000000,156.250000,1299429.000000,572896.250000,9058509.000000,129.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,30.300000,measured,34.000000,8.801945,0.800231,344.129061,310.653133,321.199842,21.747046,waste,obws,60.000000,13.093420,-37.000000,-37.000000
572896.250000,9058521.250000,131.500000,12.500000,12.500000,1.000000,156.250000,1299666.000000,572896.250000,9058521.000000,131.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.300000,measured,28.000000,8.530037,0.777256,328.103438,252.394849,278.222028,19.466906,ob,obws,50.000000,10.926246,-28.000000,-28.000000
572896.250000,9058533.750000,131.500000,12.500000,12.500000,1.000000,156.250000,1299901.000000,572896.250000,9058534.000000,131.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,26.160000,measured,26.000000,9.293448,0.943452,377.012791,224.225558,254.061469,21.085463,ob,obws,46.000000,10.187506,-28.000000,-28.000000
572896.250000,9058546.250000,129.500000,12.500000,12.500000,1.000000,156.250000,1300134.000000,572896.250000,9058546.000000,129.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,18.720000,measured,22.000000,6.022513,0.500944,196.362676,217.765549,244.259895,15.098939,waste,obws,42.000000,7.627636,-22.000000,-22.000000
572896.250000,9058558.750000,133.500000,12.500000,12.500000,1.000000,156.250000,1300373.000000,572896.250000,9058559.000000,133.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,20.580000,measured,23.000000,6.618131,0.593707,232.308735,222.543205,254.088990,17.332677,waste,obws,41.000000,8.050570,-33.000000,-33.000000
572896.250000,9058571.250000,134.500000,12.500000,12.500000,1.000000,156.250000,1300609.000000,572896.250000,9058571.000000,134.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,19.150000,measured,23.000000,4.849200,0.445370,178.097348,228.763701,253.557194,15.400476,waste,obws,39.000000,7.708387,-30.000000,-30.000000
572896.250000,9058583.750000,137.500000,12.500000,12.500000,1.000000,156.250000,1300847.000000,572896.250000,9058584.000000,137.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,18.860000,indicated,24.000000,4.952539,0.360357,145.128821,251.178906,282.805170,14.256894,waste,obws,44.000000,8.018136,-30.000000,-30.000000
572896.250000,9058596.250000,139.500000,12.500000,12.500000,1.000000,156.250000,1301084.000000,572896.250000,9058596.000000,139.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,19.290000,indicated,25.000000,3.991778,0.337080,139.796910,256.509744,279.565773,14.988268,waste,obws,42.000000,8.167199,-30.000000,-30.000000
572896.250000,9058608.750000,142.500000,12.500000,12.500000,1.000000,156.250000,1301322.000000,572896.250000,9058609.000000,142.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.290000,indicated,28.000000,4.224322,0.357280,147.516678,285.938797,312.439580,15.581448,waste,obws,48.000000,9.086020,-33.000000,-33.000000
572896.250000,9058621.250000,144.500000,12.500000,12.500000,1.000000,156.250000,1301559.000000,572896.250000,9058621.000000,144.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.290000,indicated,28.000000,4.136266,0.344729,147.600767,286.899738,313.873193,14.554086,waste,obws,47.000000,9.221862,-33.000000,-33.000000
572896.250000,9058633.750000,145.500000,12.500000,12.500000,1.000000,156.250000,1301795.000000,572896.250000,9058634.000000,145.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,19.720000,indicated,26.000000,3.347535,0.320836,135.042631,259.160736,285.098230,14.281264,waste,obws,42.000000,8.179168,-30.000000,-30.000000
572896.250000,9058646.250000,148.500000,12.500000,12.500000,1.000000,156.250000,1302033.000000,572896.250000,9058646.000000,148.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,23.150000,indicated,29.000000,4.811122,0.469946,193.462074,286.332540,326.736275,18.278049,waste,obws,48.000000,9.236054,-36.000000,-36.000000
572896.250000,9058658.750000,150.500000,12.500000,12.500000,1.000000,156.250000,1302270.000000,572896.250000,9058659.000000,150.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,23.150000,indicated,29.000000,4.728491,0.458727,193.464981,285.325409,326.899526,18.427886,waste,obws,48.000000,9.146371,-36.000000,-36.000000
572896.250000,9058671.250000,153.500000,12.500000,12.500000,1.000000,156.250000,1302508.000000,572896.250000,9058671.000000,153.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,23.440000,indicated,28.000000,4.411089,0.542829,226.892896,256.462249,293.960418,18.705139,waste,obws,44.000000,8.827357,-36.000000,-36.000000
572896.250000,9058683.750000,156.500000,12.500000,12.500000,1.000000,156.250000,1302746.000000,572896.250000,9058684.000000,156.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,25.010000,indicated,30.000000,5.231371,0.578962,238.032823,281.910868,328.824712,20.774685,waste,obws,49.000000,9.439450,-39.000000,-39.000000
572896.250000,9058696.250000,159.500000,12.500000,12.500000,1.000000,156.250000,1302984.000000,572896.250000,9058696.000000,159.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.870000,measured,31.000000,5.664069,0.677434,283.167161,281.763330,331.172139,22.190111,waste,obws,50.000000,10.011942,-42.000000,-42.000000
572896.250000,9058708.750000,160.500000,12.500000,12.500000,1.000000,156.250000,1303220.000000,572896.250000,9058709.000000,160.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,27.300000,measured,32.000000,5.224336,0.651279,277.821202,288.502423,332.592156,21.432425,waste,obws,50.000000,10.318663,-42.000000,-42.000000
572896.250000,9058721.250000,162.500000,12.500000,12.500000,1.000000,156.250000,1303457.000000,572896.250000,9058721.000000,162.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,29.160000,measured,33.000000,5.710363,0.735180,317.803334,287.208934,337.118138,25.132142,waste,obws,51.000000,10.458152,-45.000000,-45.000000
572896.250000,9058733.750000,163.500000,12.500000,12.500000,1.000000,156.250000,1303693.000000,572896.250000,9058734.000000,163.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,30.870000,measured,37.000000,6.286378,0.658645,292.284243,336.280858,396.756671,26.753359,waste,obws,61.000000,11.396820,-48.000000,-48.000000
572896.250000,9058746.250000,164.500000,12.500000,12.500000,1.000000,156.250000,1303929.000000,572896.250000,9058746.000000,164.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,33.160000,measured,39.000000,6.527372,0.736464,325.548406,346.798942,400.962398,31.623372,waste,obws,61.000000,11.898404,-51.000000,-51.000000
572896.250000,9058758.750000,164.500000,12.500000,12.500000,1.000000,156.250000,1304164.000000,572896.250000,9058759.000000,164.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,32.870000,measured,40.000000,7.168361,0.660689,293.473917,369.436099,426.352689,30.440963,waste,obws,66.000000,12.437074,-51.000000,-51.000000
572896.250000,9058771.250000,165.500000,12.500000,12.500000,1.000000,156.250000,1304400.000000,572896.250000,9058771.000000,165.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,36.440000,measured,45.000000,8.372219,0.717839,315.045275,422.065575,490.986768,31.082083,waste,obws,77.000000,14.243742,-57.000000,-57.000000
572896.250000,9058783.750000,166.500000,12.500000,12.500000,1.000000,156.250000,1304636.000000,572896.250000,9058784.000000,166.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,40.300000,measured,49.000000,9.443974,0.869778,377.197342,448.958344,521.432527,32.384968,waste,obws,84.000000,15.897524,-56.000000,-56.000000
572896.250000,9058796.250000,167.500000,12.500000,12.500000,1.000000,156.250000,1304872.000000,572896.250000,9058796.000000,167.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,44.160000,measured,53.000000,10.460979,1.019358,434.586735,477.941175,543.508076,33.589712,waste,obws,93.000000,17.736143,-47.000000,-47.000000
572896.250000,9058808.750000,167.500000,12.500000,12.500000,1.000000,156.250000,1305107.000000,572896.250000,9058809.000000,167.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,43.870000,measured,54.000000,11.217393,0.988591,410.102935,499.090606,578.515618,31.617576,waste,obws,99.000000,18.045790,-40.000000,-40.000000
572896.250000,9058821.250000,168.500000,12.500000,12.500000,1.000000,156.250000,1305343.000000,572896.250000,9058821.000000,168.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,39.440000,measured,47.000000,11.707179,1.011678,406.192488,432.964426,538.059319,31.238916,waste,obws,89.000000,15.360213,-41.000000,-41.000000
572896.250000,9058833.750000,171.500000,12.500000,12.500000,1.000000,156.250000,1305581.000000,572896.250000,9058834.000000,171.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,39.300000,measured,45.000000,12.535757,1.097692,446.356772,399.867706,519.049572,33.162109,waste,obws,85.000000,14.395400,-38.000000,-38.000000
572896.250000,9058846.250000,172.500000,12.500000,12.500000,1.000000,156.250000,1305817.000000,572896.250000,9058846.000000,172.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,35.010000,measured,40.000000,13.239633,1.042645,417.723547,346.172411,465.008286,30.550036,waste,obws,85.000000,12.808464,-9.000000,-9.000000
572896.250000,9058858.750000,173.500000,12.500000,12.500000,1.000000,156.250000,1306053.000000,572896.250000,9058859.000000,173.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,34.720000,measured,41.000000,14.082748,0.981671,389.620128,367.038507,495.345922,30.034678,waste,obws,90.000000,12.940066,-6.000000,-6.000000
572896.250000,9058871.250000,174.500000,12.500000,12.500000,1.000000,156.250000,1306289.000000,572896.250000,9058871.000000,174.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,35.290000,measured,44.000000,12.545341,0.828794,333.948221,419.167770,549.328984,29.260409,waste,obws,91.000000,13.306327,-17.000000,-17.000000
572896.250000,9058883.750000,176.500000,12.500000,12.500000,1.000000,156.250000,1306526.000000,572896.250000,9058884.000000,176.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,41.290000,measured,53.000000,12.637830,0.829497,341.754253,531.235453,666.086482,32.654317,waste,obws,105.000000,16.138312,-30.000000,-30.000000
572896.250000,9058896.250000,178.500000,12.500000,12.500000,1.000000,156.250000,1306763.000000,572896.250000,9058896.000000,178.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,45.000000,measured,60.000000,12.966483,0.753498,317.992129,629.484293,770.294523,33.016123,waste,obws,120.000000,18.579075,-36.000000,-36.000000
572896.250000,9058908.750000,180.500000,12.500000,12.500000,1.000000,156.250000,1307000.000000,572896.250000,9058909.000000,180.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,39.000000,measured,51.000000,12.147805,0.718951,303.048407,522.059693,659.058886,30.355504,waste,obws,105.000000,15.596093,-27.000000,-27.000000
572896.250000,9058921.250000,183.500000,12.500000,12.500000,1.000000,156.250000,1307238.000000,572896.250000,9058921.000000,183.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,38.860000,measured,49.000000,13.418698,0.824977,342.897690,475.996509,627.555044,34.632587,waste,obws,104.000000,14.329198,-9.000000,-9.000000
572896.250000,9058933.750000,183.500000,12.500000,12.500000,1.000000,156.250000,1307473.000000,572896.250000,9058934.000000,183.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,30.860000,measured,37.000000,12.175571,0.827008,341.296702,322.322903,460.342357,30.546226,waste,obws,84.000000,10.517165,3.000000,3.000000
572896.250000,9058946.250000,182.500000,12.500000,12.500000,1.000000,156.250000,1307707.000000,572896.250000,9058946.000000,182.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,saprolite,bedrock,belowcog,28.720000,measured,32.000000,11.580519,0.995003,399.541284,230.698982,376.968414,34.746736,waste,obws,71.000000,8.374464,-19.000000,-19.000000
572896.250000,9058958.750000,184.500000,12.500000,12.500000,1.000000,156.250000,1307944.000000,572896.250000,9058959.000000,184.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,saprolite,bedrock,belowcog,26.860000,measured,31.000000,10.975265,0.868851,354.435937,229.671915,370.443162,33.154514,waste,obws,70.000000,7.901297,-16.000000,-16.000000
572896.250000,9058971.250000,188.500000,12.500000,12.500000,1.000000,156.250000,1308183.000000,572896.250000,9058971.000000,188.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,29.580000,measured,34.000000,9.427301,0.834450,335.517706,285.888140,417.773733,34.114039,waste,obws,65.000000,9.081843,-41.000000,-41.000000
572896.250000,9058983.750000,192.500000,12.500000,12.500000,1.000000,156.250000,1308422.000000,572896.250000,9058984.000000,192.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,34.300000,indicated,40.000000,8.550871,0.896508,362.377183,367.187871,479.899277,38.170911,waste,obws,68.000000,11.050354,-54.000000,-54.000000
572896.250000,9058996.250000,192.500000,12.500000,12.500000,1.000000,156.250000,1308657.000000,572896.250000,9058996.000000,192.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,34.870000,indicated,43.000000,7.463218,0.766978,312.464551,424.030200,528.152703,35.743292,waste,obws,70.000000,12.037991,-54.000000,-54.000000
572896.250000,9059008.750000,194.500000,12.500000,12.500000,1.000000,156.250000,1308894.000000,572896.250000,9059009.000000,194.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,35.010000,indicated,45.000000,6.878487,0.657730,274.246450,459.634889,561.034962,33.193639,waste,obws,74.000000,12.724141,-54.000000,-54.000000
572896.250000,9059021.250000,195.500000,12.500000,12.500000,1.000000,156.250000,1309130.000000,572896.250000,9059021.000000,195.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,33.150000,indicated,44.000000,5.959653,0.545429,228.694115,455.925113,550.374836,27.408642,waste,obws,74.000000,12.613898,-51.000000,-51.000000
